Nom vernaculaire,Scientific name,Famille,Statut de reproducteur,Unnamed: 4,rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license,Status,No.,No. Back
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,3.5,no,hergul,2 (stereo),2012-09-13,Not specified,42.0,XC157509.mp3,Not specified,European Herring Gull,Not specified,XC157509 European Herring Gull (Larus argentatus),"['Numenius arquata_Eurasian Curlew', 'Haematopus ostralegus_Eurasian Oystercatcher', 'Tringa totanus_Common Redshank']",no,Larus argentatus," Helmsand, Elpersbuettel, Dithmarschen",54.064,44100 (Hz),call,0 m,Sound trapped at the shore of the wadden sea.,320000 (bps),mp3,Not specified,Eurasian Curlew (Numenius arquata); Eurasian Oystercatcher (Haematopus ostralegus); Common Redshank (Tringa totanus),157509.0,https://www.xeno-canto.org/157509,Germany,Volker Arnold,Larus argentatus_Herring Gull,8.964,Not specified,15:27,Volker Arnold,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,no,hergul,2 (stereo),2009-02-23,Not specified,42.0,XC164097.mp3,Not specified,European Herring Gull,Not specified,XC164097 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Lochinver, Highland, Scotland",58.1474,44100 (Hz),call,0 m,Some bread thrown to the birds to make them fight and call. Some noise caused from that is cut away between the calls.,256000 (bps),mp3,Not specified,,164097.0,https://www.xeno-canto.org/164097,United Kingdom,Antero Lindholm,Larus argentatus_Herring Gull,-5.2493,Not specified,12:00,Antero Lindholm,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,no,hergul,2 (stereo),2014-04-30,level,32.0,XC176681.mp3,level,European Herring Gull,1-3,XC176681 European Herring Gull (Larus argentatus),[],no,Larus argentatus, Straumsbukta SNI,69.5778,48000 (Hz),call,10 m,Zoom H6 DIY-mic in parabola,128000 (bps),mp3,level,,176681.0,https://www.xeno-canto.org/176681,Norway,Stein Ø. Nilsen,Larus argentatus_Herring Gull,18.6401,3-6(s),05:00,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,no,hergul,2 (stereo),2014-07-30,Not specified,75.0,XC189475.mp3,Not specified,European Herring Gull,Not specified,XC189475 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Hoëdic, Morbihan, Brittany",47.3385,44100 (Hz),call,0 m,,128000 (bps),mp3,Not specified,,189475.0,https://www.xeno-canto.org/189475,France,Bernard BOUSQUET,Larus argentatus_Herring Gull,-2.8893,Not specified,13:00,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.0,no,hergul,2 (stereo),2014-07-30,Not specified,31.0,XC189476.mp3,Not specified,European Herring Gull,Not specified,XC189476 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Hoëdic, Morbihan, Brittany",47.3385,44100 (Hz),"begging call, juvenile",0 m,,128000 (bps),mp3,Not specified,,189476.0,https://www.xeno-canto.org/189476,France,Bernard BOUSQUET,Larus argentatus_Herring Gull,-2.8893,Not specified,13:00,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.5,no,hergul,2 (stereo),2014-06-30,Not specified,52.0,XC190484.mp3,Not specified,European Herring Gull,Not specified,XC190484 European Herring Gull (Larus argentatus),"['Hirundo rustica_Barn Swallow', 'Delichon urbicum_Common House-Martin']",yes,Larus argentatus," Sääre, Torgu vald, Saaremaa",57.9186,48000 (Hz),call,10 m,Duet of a probable pair (clear size difference) at a rooftop,128000 (bps),mp3,Not specified,Barn Swallow (Hirundo rustica); Common House Martin (Delichon urbicum),190484.0,https://www.xeno-canto.org/190484,Estonia,Uku Paal,Larus argentatus_Herring Gull,22.0597,Not specified,07:00,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.5,no,hergul,2 (stereo),2014-05-30,Not specified,74.0,XC196989.mp3,Not specified,European Herring Gull,Not specified,XC196989 European Herring Gull (Larus argentatus),"['Delichon urbicum_Common House-Martin', 'Phoenicurus ochruros_Black Redstart']",yes,Larus argentatus," Grönhögen, Öland",56.2667,44100 (Hz),"alarm call, female, male",0 m,,320000 (bps),mp3,Not specified,Common House Martin (Delichon urbicum); Black Redstart (Phoenicurus ochruros),196989.0,https://www.xeno-canto.org/196989,Sweden,Patrik Åberg,Larus argentatus_Herring Gull,16.4,Not specified,09:15,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.0,no,hergul,2 (stereo),2012-11-12,Not specified,139.0,XC197625.mp3,Not specified,European Herring Gull,Not specified,XC197625 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Gda?sk, Gda?sk, Pomeranian Voivodeship",54.3937,44100 (Hz),"call, flight call",0 m,,128000 (bps),mp3,Not specified,,197625.0,https://www.xeno-canto.org/197625,Poland,Joe Klaiber,Larus argentatus_Herring Gull,18.6954,Not specified,15:30,Joe Klaiber,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,no,hergul,1 (mono),2014-10-06,Not specified,5.0,XC199852.mp3,Not specified,European Herring Gull,Not specified,XC199852 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Gmina Stegna (near  Jantar), Nowy Dwór Gda?ski County, Pomeranian Voivodeship",54.3444,32000 (Hz),"call, juvenile",0 m,"Young bird in ""head down and up"" position",128000 (bps),mp3,Not specified,,199852.0,https://www.xeno-canto.org/199852,Poland,Jarek Matusiak,Larus argentatus_Herring Gull,19.0359,6-10(s),16:00,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.5,no,hergul,2 (stereo),2014-06-29,Not specified,16.0,XC208503.mp3,Not specified,European Herring Gull,Not specified,XC208503 European Herring Gull (Larus argentatus),['Passer domesticus_House Sparrow'],yes,Larus argentatus," Sandown, Isle of Wight, England",50.6564,44100 (Hz),call,20 m,,160000 (bps),mp3,Not specified,House Sparrow (Passer domesticus),208503.0,https://www.xeno-canto.org/208503,United Kingdom,Eetu Paljakka,Larus argentatus_Herring Gull,-1.1558,Not specified,05:28,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,,hergul,2 (stereo),2009-08-14,Not specified,11.0,XC233245.mp3,Not specified,European Herring Gull,Not specified,XC233245 European Herring Gull (Larus argentatus),[],,Larus argentatus," Hirvilahti, Kuopio, Northern Savonia",63.0158,44100 (Hz),begging call,80 m,,160000 (bps),mp3,Not specified,,233245.0,https://www.xeno-canto.org/233245,Finland,Lauri Hallikainen,Larus argentatus_Herring Gull,27.3637,Not specified,?,Lauri Hallikainen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.5,,hergul,2 (stereo),2001-04-21,Not specified,85.0,XC234146.mp3,Not specified,European Herring Gull,Not specified,XC234146 European Herring Gull (Larus argentatus),"['Fringilla coelebs_Common Chaffinch', 'Turdus philomelos_Song Thrush', 'Somateria mollissima_Common Eider', 'Chroicocephalus ridibundus_Black-headed Gull', 'Chloris chloris_European Greenfinch', 'Larus canus_Mew Gull', 'Anthus pratensis_Meadow Pipit', 'Emberiza citrinella_Yellowhammer']",,Larus argentatus," Kuuminainen, Pori, Satakunta",61.5094,44100 (Hz),"flight call, song",0 m,,160000 (bps),mp3,Not specified,Common Chaffinch (Fringilla coelebs); Song Thrush (Turdus philomelos); Common Eider (Somateria mollissima); Black-headed Gull (Chroicocephalus ridibundus); European Greenfinch (Chloris chloris); Mew Gull (Larus canus); Meadow Pipit (Anthus pratensis); Yellowhammer (Emberiza citrinella),234146.0,https://www.xeno-canto.org/234146,Finland,Lauri Hallikainen,Larus argentatus_Herring Gull,21.4508,Not specified,08:03,Lauri Hallikainen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.5,no,hergul,2 (stereo),2015-04-12,Not specified,42.0,XC235578.mp3,Not specified,European Herring Gull,Not specified,XC235578 European Herring Gull (Larus argentatus),['Chloris chloris_European Greenfinch'],yes,Larus argentatus, Straumsbukta SNI,69.5778,44100 (Hz),"call, flight call",10 m,"Telinga on tripod, Zoom H6, 3 birds flying",128000 (bps),mp3,Not specified,European Greenfinch (Chloris chloris),235578.0,https://www.xeno-canto.org/235578,Norway,Stein Ø. Nilsen,Larus argentatus_Herring Gull,18.6401,Not specified,07:30,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,,hergul,2 (stereo),2015-03-30,Not specified,44.0,XC236540.mp3,Not specified,European Herring Gull,Not specified,XC236540 European Herring Gull (Larus argentatus),[],,Larus argentatus," Nærøy, Nord-Trøndelag",64.7527,48000 (Hz),"call, flight call",70 m,,256000 (bps),mp3,Not specified,,236540.0,https://www.xeno-canto.org/236540,Norway,Terje Kolaas,Larus argentatus_Herring Gull,11.3441,Not specified,12:30,Terje Kolaas,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.5,no,hergul,2 (stereo),2015-04-30,Not specified,18.0,XC238540.mp3,Not specified,European Herring Gull,Not specified,XC238540 European Herring Gull (Larus argentatus),"['Turdus merula_Eurasian Blackbird', 'Cygnus cygnus_Whooper Swan', 'Tringa nebularia_Common Greenshank', 'Mareca penelope_Eurasian Wigeon']",yes,Larus argentatus," Saltfjärden, Kirkkonummi, Uusimaa",60.09,44100 (Hz),flight call,10 m,,160000 (bps),mp3,Not specified,Common Blackbird (Turdus merula); Whooper Swan (Cygnus cygnus); Common Greenshank (Tringa nebularia); Eurasian Wigeon (Mareca penelope),238540.0,https://www.xeno-canto.org/238540,Finland,Eetu Paljakka,Larus argentatus_Herring Gull,24.4872,Not specified,19:00,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.5,no,hergul,1 (mono),2015-09-20,Not specified,50.0,XC282194.mp3,Not specified,European Herring Gull,Not specified,XC282194 European Herring Gull (Larus argentatus),['Larus marinus_Great Black-backed Gull'],yes,Larus argentatus," Gmina Stegna (near  Jantar), Nowy Dwór Gda?ski County, Pomeranian Voivodeship",54.3444,32000 (Hz),song,0 m,Dueting birds standing side by side with head up and beak down position.,128000 (bps),mp3,Not specified,Great Black-backed Gull (Larus marinus),282194.0,https://www.xeno-canto.org/282194,Poland,Jarek Matusiak,Larus argentatus_Herring Gull,19.0359,>10(s),10:00,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,no,hergul,2 (stereo),2015-10-03,Not specified,18.0,XC284200.mp3,Not specified,European Herring Gull,Not specified,XC284200 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Den Burg, Texel, Noord-Holland",53.0667,44100 (Hz),"call, juvenile",0 m,,128000 (bps),mp3,Not specified,,284200.0,https://www.xeno-canto.org/284200,Netherlands,Timo Tschentscher,Larus argentatus_Herring Gull,4.7247,Not specified,11:00,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.0,no,hergul,2 (stereo),2015-05-28,Not specified,1.0,XC292076.mp3,Not specified,European Herring Gull,Not specified,XC292076 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Lummelunda, Gotland",57.7391,44100 (Hz),call,0 m,Call from one of four birds together on the water.,192000 (bps),mp3,Not specified,,292076.0,https://www.xeno-canto.org/292076,Sweden,Mikael Litsgård,Larus argentatus_Herring Gull,18.4005,Not specified,07:42,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,no,hergul,2 (stereo),2016-03-29,level,36.0,XC309540.mp3,level,European Herring Gull,1-3,XC309540 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Blackpool, Blackpool, England",53.8012,44100 (Hz),alarm call,10 m,"27 Herring gulls mobbing a grey heron. The Heron took flight, flying closer to the recording, pursued by agitated gulls.",160000 (bps),mp3,increasing,,309540.0,https://www.xeno-canto.org/309540,United Kingdom,Craig Brookes,Larus argentatus_Herring Gull,-3.0392,0-3(s),13:40,Craig Brookes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.5,no,hergul,2 (stereo),2016-04-02,Not specified,81.0,XC312401.mp3,Not specified,European Herring Gull,Not specified,XC312401 European Herring Gull (Larus argentatus),['Larus marinus_Great Black-backed Gull'],yes,Larus argentatus," Hornøya, Vardø, Varanger, Finnmark",70.3855,48000 (Hz),"call, female, male",30 m,"Season start, standing in pairs in the colony area, before nest-building.",192000 (bps),mp3,Not specified,Great Black-backed Gull (Larus marinus),312401.0,https://www.xeno-canto.org/312401,Norway,Jens Kirkeby,Larus argentatus_Herring Gull,31.1531,Not specified,15:54,Jens Kirkeby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.0,no,hergul,2 (stereo),2016-06-13,Not specified,107.0,XC322574.mp3,Not specified,European Herring Gull,Not specified,XC322574 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Paldiski linn, Harju maakond",59.3415,48000 (Hz),call,10 m,,128000 (bps),mp3,Not specified,,322574.0,https://www.xeno-canto.org/322574,Estonia,Uku Paal,Larus argentatus_Herring Gull,23.9826,Not specified,03:00,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,no,hergul,2 (stereo),2016-07-30,Not specified,20.0,XC329782.mp3,Not specified,European Herring Gull,Not specified,XC329782 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Rhossili Bay, Gower, Wales",51.5672,44100 (Hz),call,30 m,"At least one adult and juvenile calling in flight, in a group of ca. 10 Herring Gulls",128000 (bps),mp3,Not specified,,329782.0,https://www.xeno-canto.org/329782,United Kingdom,Bram Piot,Larus argentatus_Herring Gull,-4.2999,Not specified,11:30,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,no,hergul,2 (stereo),2016-07-25,Not specified,40.0,XC330970.mp3,Not specified,European Herring Gull,Not specified,XC330970 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Le Petit Vieil, Noirmoutier-en-l'Île, Vendée, Pays de la Loire",47.0281,44100 (Hz),call,0 m,,320000 (bps),mp3,Not specified,,330970.0,https://www.xeno-canto.org/330970,France,Timo Tschentscher,Larus argentatus_Herring Gull,-2.2526,Not specified,10:15,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,3.5,no,hergul,2 (stereo),2016-08-01,Not specified,9.0,XC330971.mp3,Not specified,European Herring Gull,Not specified,XC330971 European Herring Gull (Larus argentatus),['Chroicocephalus ridibundus_Black-headed Gull'],yes,Larus argentatus," La Guérinière, Vendée, Pays de la Loire",46.9716,44100 (Hz),"call, song",0 m,,320000 (bps),mp3,Not specified,Black-headed Gull (Chroicocephalus ridibundus),330971.0,https://www.xeno-canto.org/330971,France,Timo Tschentscher,Larus argentatus_Herring Gull,-2.2154,Not specified,20:43,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,5.0,no,hergul,2 (stereo),2016-08-05,Not specified,10.0,XC330973.mp3,Not specified,European Herring Gull,Not specified,XC330973 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Noirmoutier-en-l'Île, Vendée, Pays de la Loire",47.0012,44100 (Hz),"call, song",10 m,,320000 (bps),mp3,Not specified,,330973.0,https://www.xeno-canto.org/330973,France,Timo Tschentscher,Larus argentatus_Herring Gull,-2.2439,Not specified,17:52,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.0,no,hergul,2 (stereo),2016-09-14,Not specified,9.0,XC337060.mp3,Not specified,European Herring Gull,Not specified,XC337060 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Hamburg, Hamburg",53.552,44100 (Hz),"call, juvenile",1 m,Calls from a few juveniles in an urban canal. Recording amplified and filtered.,192000 (bps),mp3,Not specified,,337060.0,https://www.xeno-canto.org/337060,Germany,Nick Komar,Larus argentatus_Herring Gull,9.9931,Not specified,17:45,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.0,no,hergul,1 (mono),2016-07-30,level,91.0,XC341647.mp3,level,European Herring Gull,1-3,XC341647 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Le Lenigo (near  Le Croisic), Loire-Atlantique, Pays de la Loire",47.299,48000 (Hz),call,0 m,"Recorded with Tascam DR05 and amplified parabole Wildtronics, mono model - Normalized with Audacity - 44 - LE CROISIC, port - Sea side, on rocks - 01/08/2016 6h34 AM. Adults crying and youngs, acute spitch",118811 (bps),mp3,level,,341647.0,https://www.xeno-canto.org/341647,France,Olivier SWIFT,Larus argentatus_Herring Gull,-2.5159,0-3(s),07:00,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
Goéland argenté,Larus argentatus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,4.0,no,hergul,1 (mono),2016-07-30,level,27.0,XC341649.mp3,level,European Herring Gull,1-3,XC341649 European Herring Gull (Larus argentatus),[],yes,Larus argentatus," Le Lenigo (near  Le Croisic), Loire-Atlantique, Pays de la Loire",47.299,48000 (Hz),call,0 m,"Recorded with Tascam DR05 and amplified parabole Wildtronics, mono model - Normalized with Audacity - 44 - LE CROISIC, port - Sea side, on rocks - 01/08/2016 6h54 AM. Adults crying and youngs, acute spitch",118178 (bps),mp3,level,,341649.0,https://www.xeno-canto.org/341649,France,Olivier SWIFT,Larus argentatus_Herring Gull,-2.5159,0-3(s),07:00,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,299.0,1138.0
